WKT,fid,O,D,length,walkwidth2,walkwidth,width,side,buile_MAX,build_ave,build_Min,katagawa,green_ori,bridge,tunnel,crosswalk_ori,roof,river,D/H,gradient2,gradient,maxspeed,O_altitude,D_altitude,crosswalk,pedst,green,walkratio,road,sidewalk,building,wall,fence,pole,traffic li,traffic si,vegetation,terrain,sky,unlabeled,rider,car,truck,bus,train,motorcycle,bycycle,others
"LINESTRING (139.630562 35.4456294,139.6308662 35.4458126,139.6311395 35.4459772)",1898,331,324,65.057,2.0,2.0,10.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.006148454,0.0061,,1.8,2.2,0,0,0,0.2,0.125712037,0.126025,0.3616,1.0199999999999999e-05,0.028087962999999997,0.051071295999999995,0.001960185,0.018022222,0.143525,0.06185,0.02515463,0.001918519,0.0,0.033865741,0.000447222,3.3299999999999996e-05,0.0,0.0,0.000560185,3628.166667
"LINESTRING (139.6295518 35.4450055,139.630562 35.4456294)",1899,335,324,114.835,2.0,2.0,10.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.0034832590000000003,-0.0035,,2.6,2.2,0,0,0,0.2,0.12374444400000001,0.11231868699999999,0.5092676770000001,0.007711616,0.025874242000000002,0.048370202,0.001657071,0.024694949,0.022938384,0.012183838,0.036661111,0.002966162,0.0,0.038482828,0.000128283,0.0021792929999999997,0.0,0.0,0.000790404,5405.5454549999995
"LINESTRING (139.6310666 35.4451238,139.6308824 35.4450103,139.6306072 35.4448407,139.6301082 35.444514)",1900,347,325,110.17299999999999,4.0,4.0,13.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.0009076630000000001,-0.0009,,2.1,2.0,0,0,0,0.307692307692308,0.12141767699999999,0.109879798,0.429797475,0.0,0.017544949,0.066472727,0.003019697,0.023063131,0.052827273,0.008733838,0.024524747000000003,0.011315152,0.0,0.09502979800000001,0.0014767679999999998,7.58e-05,0.0,0.0,0.002948485,5737.0909090000005
"LINESTRING (139.6322878 35.4458712,139.6326062 35.4456549,139.6330284 35.4453701)",1901,332,326,87.21,0.0,6.0,6.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.002293315,0.0023,,1.5,1.7,0,0,0,0.0,0.105503086,0.078625309,0.526710494,0.0,0.020473457,0.055759877,0.002318519,0.033773457,0.026033951,0.004267901,0.023014815,0.0033320990000000003,1.05e-05,0.03427284,0.002967284,0.001327778,0.0,0.0,0.00419321,13934.77778
"LINESTRING (139.6316266 35.4462845,139.6319626 35.4460745,139.6322878 35.4458712)",1902,338,326,75.495,3.5,3.5,13.5,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.002649182,-0.0026,,1.9,1.7,0,0,0,0.25925925925925897,0.097932639,0.09005625,0.465932639,0.00034583300000000003,0.026440277999999998,0.065511111,0.0009631939999999999,0.017009721999999998,0.058350694,0.008027778000000001,0.037249306,0.010007639,0.000135417,0.059385417,0.006688194000000001,0.0006756939999999999,0.0,0.0014,0.001126389,9497.125
"LINESTRING (139.6334592 35.4456718,139.6335163 35.4457119,139.6336332 35.4457939)",1903,350,327,20.803,4.5,4.5,12.0,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,-0.009613998,-0.0096,,1.6,1.4,0,0,1,0.375,0.361555556,0.000138889,0.280505556,2.5e-05,0.026594444,0.010594444,0.000319444,0.003661111,0.175741667,0.013830556,0.018463889,9.17e-05,0.0,0.0046166670000000005,0.0,0.0,0.0,0.0,0.0,18695.0
"LINESTRING (139.6330284 35.4453701,139.6332697 35.4455375,139.6333961 35.4456271,139.6334592 35.4456718)",1904,332,327,51.463,4.5,4.5,12.0,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,-0.001943144,-0.0019,,1.5,1.4,0,0,1,0.375,0.208337037,0.074318519,0.379439815,0.000118519,0.012124073999999999,0.039816667,0.002578704,0.013641667,0.169322222,0.018549074,0.019306481,0.004362037,3.7e-06,0.019202778,0.002093519,0.000525,0.0,0.0,0.001188889,6312.833333
"LINESTRING (139.6337487 35.4455061,139.6335476 35.4456212,139.6334592 35.4456718)",1905,352,327,32.05,4.0,4.0,16.5,1,16.0,16.0,16.0,1.0,1,0,0,0,0,0.0,1.03125,-0.003120125,-0.0031,,1.5,1.4,0,0,1,0.24242424242424201,0.17962037,0.08410185199999999,0.342203704,0.0,0.0027055559999999996,0.050425925999999996,0.006138889,0.0064,0.218938889,0.023383333,0.034977778,0.004392593,0.0,0.021237037,0.000924074,0.001211111,0.0,0.0,0.000985185,4023.666667
"LINESTRING (139.6311395 35.4459772,139.6308153 35.4463231)",1906,331,328,48.393,2.5,2.5,9.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.002066415,0.0021,,1.8,1.9,0,0,0,0.277777777777778,0.11254666699999999,0.059547777999999996,0.259708889,1.67e-05,0.092085556,0.021537777999999997,0.000592222,0.010423333,0.188127778,0.080014444,0.076464444,0.000573333,0.0,0.044492222000000005,0.010286667,0.000262222,0.0,0.0,1.7800000000000002e-05,7794.4
"LINESTRING (139.631444 35.4467875,139.6319994 35.4465138)",1907,339,329,58.8,4.0,4.0,16.5,1,48.0,30.33333333,12.0,2.0,1,0,0,0,0,0.0,0.543956044,-0.008503400999999999,-0.0085,,2.4,1.9,0,0,1,0.24242424242424201,0.264121296,0.074787037,0.316712963,0.0,0.00094537,0.026882407,0.001234259,0.009753704,0.18388611100000002,0.006200926,0.031124073999999998,0.006927778000000001,0.0,0.047603704000000004,0.009162963,0.000514815,0.0,0.0009370369999999999,0.000407407,3383.666667
"LINESTRING (139.6319994 35.4465138,139.6325005 35.4468304)",1908,334,329,57.443999999999996,0.0,6.0,6.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0069633030000000005,0.006999999999999999,,1.5,1.9,0,0,0,0.0,0.134222222,0.09668611099999999,0.398523148,0.02262963,0.032238889,0.018291667,0.000501852,0.00697963,0.129649074,0.026533333,0.030940741,0.001744444,0.000185185,0.019927778,0.033886111000000003,0.000698148,0.0,0.0,0.009828704,6576.0
"LINESTRING (139.6316266 35.4462845,139.6319994 35.4465138)",1909,338,329,42.315,2.0,2.0,10.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,1.9,1.9,0,0,0,0.2,0.21369444399999998,0.124856944,0.420466667,0.0025833329999999997,0.0069875,0.028111111,0.0011819439999999999,0.007520833,0.096120833,0.000247222,0.034934722,0.012272222,0.000123611,0.021234722,0.0031069440000000004,0.001472222,0.0,8.609999999999999e-05,0.005969444,3425.25
"LINESTRING (139.6288285 35.444545,139.6289247 35.4446063,139.629343 35.4448725,139.6295518 35.4450055)",1910,335,330,83.15799999999999,2.0,2.0,10.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,2.6,2.6,0,0,0,0.2,0.07226875,0.175716667,0.493056944,0.0,0.01118125,0.058074306,0.0023881939999999997,0.018732639,0.045538194000000004,0.003754861,0.042971527999999995,0.0024625,0.0,0.046263889,5.8299999999999994e-05,0.0,0.0,0.0,0.0007451389999999999,4821.625
"LINESTRING (139.6282866 35.4440637,139.6287654 35.444489,139.6288285 35.444545)",1911,333,330,72.623,3.0,3.0,9.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.001376974,0.0014,,2.5,2.6,0,0,0,0.33333333333333304,0.19660238100000002,0.122669841,0.46819127,0.0,0.025440476,0.040956348999999996,0.0030388890000000003,0.014883333,0.030003968,0.003403175,0.040600793999999996,0.006611110999999999,0.0,0.026197619,0.0010269839999999999,2.8600000000000004e-05,0.0,0.0,9.05e-05,3645.857143
"LINESTRING (139.6311395 35.4459772,139.6316266 35.4462845)",1912,338,331,55.808,2.0,2.0,10.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.001791858,-0.0018,,1.9,1.8,0,0,0,0.2,0.160485185,0.152222222,0.255333333,2.22e-05,0.013131481,0.050044444,0.000675,0.006742593000000001,0.20943425899999998,0.040127777999999996,0.035189815,0.002062037,0.0,0.005512963,0.0007268519999999999,0.0,0.0,0.0,0.04236111099999999,4667.166667
"LINESTRING (139.6323264 35.4448861,139.6330284 35.4453701)",1913,337,332,83.309,4.5,4.5,12.0,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0012003510000000001,0.0012,,1.4,1.5,0,0,1,0.375,0.07913055599999999,0.10073333300000001,0.411788194,1.04e-05,0.0030833329999999997,0.030131944,0.000940972,0.008884722,0.063901389,0.0027291670000000002,0.06126111099999999,0.005423611,0.0,0.15868125,0.000889583,0.002888194,0.0,0.0,0.024161806,8164.875
"LINESTRING (139.6282866 35.4440637,139.6285654 35.4438137,139.6288239 35.4435876)",1914,444,333,71.917,2.5,2.5,10.5,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0013904920000000001,0.0014,,2.4,2.5,0,0,0,0.23809523809523803,0.147745238,0.107669048,0.43455873,0.0,0.035820635,0.056603968,0.00126746,0.018850794,0.047449205999999994,0.014465078999999999,0.05471507900000001,0.005135714,0.0,0.048394444,0.003329365,2.0600000000000003e-05,0.0,0.0,0.003481746,3688.714286
"LINESTRING (139.6320082 35.4474081,139.6325142 35.4469142,139.6325234 35.4468862,139.6325211 35.4468591,139.6325005 35.4468304)",1915,692,334,81.475,6.0,6.0,12.0,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,-0.019637926,-0.0196,,3.1,1.5,0,0,1,0.5,0.111804444,0.07982611099999999,0.4251,1.67e-06,0.017774444,0.023403333,0.0006727780000000001,0.008557222,0.186072778,0.032780000000000004,0.028722777999999997,0.020723333,2.0600000000000003e-05,0.040561667,0.000982222,9.609999999999999e-05,0.0,0.0,0.003097778,3564.5
"LINESTRING (139.6295518 35.4450055,139.6293997 35.4451405,139.6292027 35.4453152)",1916,344,335,46.755,2.5,2.5,9.5,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.006416425999999999,-0.0064,,2.9,2.6,0,0,0,0.263157894736842,0.101854444,0.09244111099999999,0.354515556,0.0,0.082363333,0.033256667000000004,0.003785556,0.017135556,0.10034777800000001,0.030826667000000002,0.049384444000000007,0.003978889,0.0,0.043311111,0.009721111,0.002414444,0.0,0.0,0.00112,13237.8
"LINESTRING (139.6301082 35.444514,139.6295518 35.4450055)",1917,347,335,74.346,2.5,2.5,9.5,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0067253109999999994,0.0067,,2.1,2.6,0,0,0,0.263157894736842,0.131788889,0.122234921,0.502530952,0.0,0.008819048000000001,0.051934127000000004,0.001960317,0.013269048,0.029074602999999997,0.004581745999999999,0.03895873,0.008714286,0.0,0.059455556,0.000238095,0.000453968,0.0,0.0,4.84e-05,4668.714286
"LINESTRING (139.631444 35.4467875,139.6313973 35.4467169,139.6316266 35.4462845)",1918,339,338,61.294,2.5,2.5,6.5,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,-0.008157405,-0.0082,,2.4,1.9,0,0,1,0.384615384615385,0.13014537,0.092266667,0.433041667,0.008312037,0.008262963,0.057508332999999995,0.000913889,0.012476852,0.117737963,0.02492963,0.064071296,0.0077731480000000006,0.000355556,0.0028685190000000004,0.000666667,0.013406481000000001,0.0,0.001147222,0.006623148000000001,3148.666667
"LINESTRING (139.6308671 35.4438328,139.6304886 35.4441674,139.6301082 35.444514)",1919,347,340,102.295,2.5,2.5,9.5,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.004887824,-0.0049,,2.1,1.6,0,0,0,0.263157894736842,0.102573333,0.11361611099999999,0.456240556,0.0,0.010241110999999999,0.052446111,0.001745,0.031838889,0.060805556,0.001738333,0.022819443999999998,0.014662778000000001,1.67e-06,0.060241667,0.032474444,0.001438333,0.0,1.11e-05,0.004017778,5955.8
"LINESTRING (139.6316636 35.4431102,139.6313654 35.4433808,139.6311667 35.443561,139.6311448 35.4435809,139.6308671 35.4438328)",1920,348,340,107.993,2.5,2.5,9.5,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0009259860000000001,0.0009,,1.5,1.6,0,0,0,0.263157894736842,0.159295833,0.12641296300000002,0.47770463,0.0,0.003292593,0.043349074,0.001664815,0.016418981000000003,0.026103704,0.009138889,0.029418981,0.011105093,0.0,0.047826852,0.002423148,0.006966666999999999,0.0,0.0,0.003523611,6363.75
"LINESTRING (139.6321082 35.4427139,139.6320527 35.4427632)",1921,644,341,7.438,2.5,2.5,9.5,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,,1.2,1.2,1,0,0,0.0,0.354838889,0.029594443999999998,0.39055,0.0,0.0467,0.049483333,0.0023444439999999998,0.014072221999999999,0.010972222,0.002094444,0.028683333,0.001316667,0.0,0.010027778000000001,0.018838888999999998,5.56e-05,0.0,0.0,0.0,7277.0
"LINESTRING (139.6316636 35.4431102,139.6320024 35.4428081,139.6320527 35.4427632)",1922,348,341,52.261,2.5,2.5,9.5,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.005740418000000001,-0.0057,,1.5,1.2,0,0,0,0.263157894736842,0.248289815,0.08711111099999999,0.3487,1.2e-05,0.029027777999999997,0.045283332999999995,0.004375,0.01619537,0.017055556,0.0023027779999999997,0.069167593,0.011557406999999999,0.0,0.033571296,0.012732407,0.026689815,0.0,0.0,4.91e-05,8618.333333
"LINESTRING (139.6292027 35.4453152,139.6288307 35.4456493)",1923,344,342,50.157,2.5,2.5,9.5,1,28.0,19.0,10.0,2.0,0,0,0,0,0,0.0,0.5,0.0,0.0,,2.9,2.9,0,0,0,0.263157894736842,0.160747778,0.092815556,0.333306667,0.0,0.055229999999999994,0.041583333,0.001892222,0.014901111000000002,0.145193333,0.023540000000000002,0.077921111,0.0016233329999999998,0.0,0.023605556,0.006278889,0.000146667,0.0,0.0,0.000217778,3779.4
"LINESTRING (139.6346757 35.4435791,139.6349659 35.4433199)",1924,549,343,39.01,2.0,2.0,12.5,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.005126891,0.0051,,1.1,1.3,0,0,0,0.16,0.242875,0.134543056,0.38979444399999996,0.0,0.022759722000000003,0.054795832999999995,0.003427778,0.013797222,0.036415277999999995,0.002420833,0.023902778,0.015026389,0.0006125,0.023975,0.001290278,0.0,0.0,0.0,0.001019444,6002.0
"LINESTRING (139.6344328 35.4429263,139.6349659 35.4433199)",1925,550,343,65.175,3.5,3.5,17.0,1,43.0,25.55555556,18.0,2.0,1,0,0,0,0,0.0,0.665217391,0.001534331,0.0015,,1.2,1.3,0,0,1,0.20588235294117604,0.237253175,0.125659524,0.38527381,3.41e-05,0.023299206,0.057606349,0.002057143,0.010951586999999999,0.044297619,0.00422619,0.06049920599999999,0.001771429,0.0,0.014234921000000001,0.000503175,0.000222222,0.0,0.0,0.006601587,4591.571429
"LINESTRING (139.6356159 35.4437891,139.6355132 35.443715,139.6349659 35.4433199)",1926,346,343,78.672,3.5,3.5,17.0,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,-0.003813301,-0.0038,,1.6,1.3,0,0,1,0.20588235294117604,0.237019444,0.113070139,0.38754375,0.0,0.017895138999999997,0.051404860999999996,0.0028930559999999998,0.020715278,0.057375694000000005,0.0026944440000000003,0.065759722,0.003351389,0.000159028,0.021022917000000002,0.003041667,0.000215972,0.0,2.9199999999999998e-05,0.0013375,2604.75
"LINESTRING (139.6338967 35.4425305,139.6330189 35.4419081)",1927,349,345,105.419,3.5,3.5,17.0,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,,1.0,1.0,0,0,1,0.20588235294117604,0.22988737399999998,0.089554545,0.384089394,0.0,0.076366667,0.062378788,0.001793939,0.005610606,0.06354697,0.007743434,0.037723232,0.002624747,0.0,0.006308081,0.002155051,2.12e-05,0.0,0.0,1.57e-05,5432.4545450000005
"LINESTRING (139.6326002 35.4422774,139.6330189 35.4419081)",1928,556,345,55.902,5.5,5.5,20.5,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,-0.001788845,-0.0018,,1.1,1.0,0,0,1,0.26829268292682895,0.173210185,0.057467593,0.31700833300000003,0.012413888999999999,0.08421203699999999,0.052308333,0.004297222,0.008002778,0.158381482,0.01342963,0.033385185,0.000802778,0.0,0.016884259,4.8100000000000004e-05,4.26e-05,0.0,0.0,6.39e-05,12247.5
"LINESTRING (139.6333539 35.4416029,139.6330189 35.4419081)",1929,427,345,45.527,5.5,5.5,20.5,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,-0.0021964989999999998,-0.0022,,1.1,1.0,0,0,1,0.26829268292682895,0.159583333,0.12497,0.361845556,0.0,0.085545556,0.063921111,0.004915556,0.009847778,0.078071111,0.003512222,0.010547778,0.00551,0.0,0.043768889000000005,0.000654444,0.0,0.0,0.0,0.00032777800000000003,8456.2
"LINESTRING (139.6356159 35.4437891,139.6353073 35.4440418)",1930,553,346,39.637,12.0,12.0,25.0,1,7.0,7.0,7.0,1.0,2,0,0,0,0,0.0,3.571428571,0.005045791,0.005,,1.4,1.6,0,0,1,0.48,0.319665278,0.054516667000000005,0.240465278,0.000366667,0.029519444,0.016268056,0.000255556,0.012734721999999999,0.094168056,0.003125,0.140576389,0.006769444,0.0,0.049686111,0.0016805560000000002,0.000625,0.0,0.0,0.0,5324.0
"LINESTRING (139.633608 35.4427859,139.6338967 35.4425305)",1931,551,349,38.607,3.5,3.5,17.0,1,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,,1.0,1.0,0,0,1,0.20588235294117604,0.258941667,0.061456944000000006,0.28736805600000004,0.003148611,0.010494443999999999,0.040691667,0.004831944,0.007988889,0.215201389,0.028755556,0.029427777999999998,0.0071875,0.000843056,0.012020833,4.1700000000000004e-05,1.25e-05,0.0,0.002691667,6.670000000000001e-05,5189.25
"LINESTRING (139.6344328 35.4429263,139.6338967 35.4425305)",1932,550,349,65.541,3.5,3.5,17.0,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,-0.003051525,-0.0031,,1.2,1.0,0,0,1,0.20588235294117604,0.257557937,0.114376984,0.43186587299999996,0.000411111,0.014577778000000001,0.040107937,0.00112381,0.007987302,0.055815872999999995,0.001226984,0.033318254,0.00587381,1.83e-05,0.006234127,0.00561746,0.000807937,0.0,0.001427778,0.00276746,3399.0
"LINESTRING (139.6332493 35.4451604,139.6335729 35.4453844,139.6336981 35.445471,139.6337487 35.4455061)",1933,352,351,59.365,0.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,1.5,1.5,0,0,0,0.0,0.094566667,0.024843518999999998,0.48050925899999997,0.000100926,0.0035166670000000002,0.042174074000000006,0.001389815,0.010671296,0.077758333,0.017263888999999998,0.049282407,0.007997222,0.0,0.067753704,0.061621296,0.000557407,0.0,0.0,0.0043675929999999995,10012.66667
"LINESTRING (139.639223 35.440162,139.6396622 35.4397553)",1934,386,353,60.235,0.0,6.5,6.5,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,2.5,2.5,0,0,0,0.0,0.127321296,0.058506482,0.551492593,2.78e-06,0.027223148,0.025789815,0.001578704,0.009790741,0.078392593,0.019418519,0.015877778000000002,0.010841667,0.0,0.016712037,0.032525,0.00018611099999999998,0.0,6.94e-05,0.015417593,1593.666667
"LINESTRING (139.639223 35.440162,139.6395549 35.4403943,139.6396204 35.4404402)",1935,379,353,47.467,0.0,7.0,7.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.010533633999999998,0.0105,,2.0,2.5,0,0,0,0.0,0.14985222199999998,0.08854,0.522626667,5.56e-06,0.024907778,0.034398889,0.0006955560000000001,0.013084443999999999,0.055618889000000005,0.004694444,0.017453333,0.004172222,0.0,0.014621111000000001,0.02514,0.0,0.0,0.0,0.0008111110000000001,7808.0
"LINESTRING (139.6387719 35.439846,139.639223 35.440162)",1936,409,353,53.896,0.0,7.0,7.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.001855425,0.0019,,2.4,2.5,0,0,0,0.0,0.144253333,0.052701110999999995,0.5401422220000001,0.000424444,0.002431111,0.059224444,0.0028399999999999996,0.029087777999999998,0.053395556,0.0008588889999999999,0.011294443999999999,0.01383,5.8899999999999995e-05,0.024702222000000003,0.01521,0.000242222,0.0,0.001392222,0.033513333,2591.6
"LINESTRING (139.6375183 35.4382559,139.6379786 35.4378304)",1937,371,354,63.068000000000005,0.0,8.0,8.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.00475677,0.0048,,2.5,2.8,0,0,0,0.0,0.23644907399999998,0.068073148,0.450637963,2.78e-06,0.010201851999999999,0.032627777999999996,0.0017092589999999999,0.010315741,0.024357407,0.001192593,0.070835185,0.005455555999999999,9.350000000000001e-05,0.041559259,0.001243519,0.000364815,0.0,0.0,0.022060185,4107.666667
"LINESTRING (139.6385527 35.4382509,139.6384948 35.4382085,139.6379786 35.4378304)",1938,411,354,69.939,0.0,7.5,7.5,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,2.8,2.8,0,0,0,0.0,0.111615873,0.059771429,0.591611111,0.0005373019999999999,0.042426984,0.034620635,0.001628571,0.014996825,0.020446032,0.008369048,0.033038095,0.001443651,0.00017142900000000001,0.030853175,0.003738095,0.0,0.0,2.54e-05,0.013679365,5584.857143
"LINESTRING (139.6404987 35.4382623,139.6411707 35.4387401,139.6412377 35.4387877)",1939,407,355,88.855,0.0,6.0,6.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0022508579999999997,0.0023,,2.5,2.7,0,0,0,0.0,0.125861728,0.067142593,0.49493580200000004,0.000237037,0.054378395,0.054094444000000005,0.0008660489999999999,0.007531481,0.07929321,0.008339506,0.004837654,0.006493827,0.0,0.038941975,0.001232716,0.000545062,0.0,3.09e-06,0.034425309,3751.222222
"LINESTRING (139.640871 35.4391756,139.6409354 35.4391075,139.6412377 35.4387877)",1940,410,355,54.443000000000005,3.5,3.5,14.6,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.00551035,0.0055,,2.4,2.7,0,0,1,0.23972602739725998,0.20690111100000003,0.044387777999999996,0.288692222,0.0,0.00817,0.030236667000000002,0.000682222,0.008605556,0.166358889,0.033226667,0.04503444400000001,0.001573333,0.0,0.147831111,0.004907778,1.22e-05,0.0,0.0,0.000147778,2381.8
"LINESTRING (139.634342 35.4366513,139.6332769 35.4362761)",1941,391,356,105.12799999999999,3.0,3.0,22.0,1,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,0.0,0.012365878,0.0124,,2.1,3.4,0,0,1,0.136363636363636,0.14884899,0.08529141400000001,0.23844495,0.000259091,0.031071212,0.033958081,0.001158586,0.006761110999999999,0.22285202,0.060442424,0.062849495,0.001869697,3.03e-06,0.070069697,0.002457071,0.005066667,0.0,0.0,0.000208081,5109.9090909999995
"LINESTRING (139.6404987 35.4382623,139.6401083 35.4386199)",1942,407,357,53.217,0.0,10.0,10.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.001879099,0.0019,,2.5,2.6,0,0,0,0.0,0.249167778,0.0643,0.444291111,0.000177778,0.004217778,0.037153333,0.0031688890000000003,0.008535556,0.03058,0.018135556,0.042064444000000006,0.0063433330000000005,0.0,0.016284444,0.008394444000000001,0.0,0.0,0.0,0.041017778,4710.2
"LINESTRING (139.639655 35.4390348,139.6401083 35.4386199)",1943,398,357,61.765,0.0,10.0,10.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.00161904,-0.0016,,2.7,2.6,0,0,0,0.0,0.234997222,0.048478704000000004,0.508735185,8.33e-06,0.003290741,0.049682407000000005,0.0030907409999999997,0.009463889,0.006777778000000001,0.04447037,0.035576852,0.006569444,0.0008879630000000001,0.011011111,0.004694444,0.0,0.0,8.43e-05,0.014134259,3248.333333
"LINESTRING (139.6395401 35.438218,139.6401083 35.4386199)",1944,385,357,68.168,0.0,10.0,10.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.0014669639999999999,-0.0015,,2.7,2.6,0,0,0,0.0,0.221784127,0.049934127,0.46201984100000004,0.00386746,0.003196825,0.035022222,0.00170873,0.00904127,0.038713492,0.03607381,0.060550794000000005,0.0058603169999999994,0.000254762,0.017704762,0.002913492,0.0026642859999999997,0.0,0.00023412700000000002,0.022080952,4747.428571
"LINESTRING (139.6404657 35.4388803,139.6401083 35.4386199)",1945,363,357,43.437,0.0,10.0,10.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,2.6,2.6,0,0,0,0.0,0.247854167,0.070898611,0.487470833,0.003420833,0.003991667,0.038311111,0.0019944439999999997,0.016940278,0.017523611,0.002390278,0.040930556,0.027568056,0.0,0.008301389000000001,0.0006055559999999999,0.0,0.0,0.0,0.011531943999999999,3648.0
"LINESTRING (139.6396622 35.4397553,139.6395051 35.439645)",1946,386,358,18.788,0.0,11.0,11.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.005322546,0.0053,,2.5,2.6,0,0,0,0.0,0.21891388899999997,0.034822222,0.348819444,0.0,0.016563889,0.046325,0.001136111,0.009663889,0.106822222,0.026494444,0.051175,0.014688888999999998,0.00365,0.051788889000000005,0.018844444,0.000466667,0.0,0.005836111,0.025169444,3387.5
"LINESTRING (139.6392122 35.4394394,139.6395051 35.439645)",1947,404,358,35.025,0.0,11.0,11.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,2.6,2.6,0,0,0,0.0,0.185708333,0.045709722,0.43555833299999996,9.17e-05,0.006716667,0.054581944,0.002244444,0.0047375,0.0886625,0.0248125,0.042925,0.008063889,0.001931944,0.0249375,0.019988889,0.000308333,0.0,0.003541667,0.039479167,1800.0
